bank_transaction_id,account_id,transaction_timestamp,transaction_date,transaction_type,debit,credit,amount,balance_after_transaction,payment_method,counterparty_name,counterparty_type,reference_number,narration,linked_sales_invoice_id,linked_purchase_invoice_id,reconciliation_status
BNK00010107,ACC-CURRENT-001,2025-10-07T19:45:46,2025-10-07,cash_deposit,0.0,74772.95,74772.95,67711256.39,cash,Self (till deposit),internal,REF000000444,Daily cash till deposit,,,unmatched
BNK00010108,ACC-CURRENT-001,2025-10-08T09:04:02,2025-10-08,card_settlement,0.0,31120.18,31120.18,67742376.57,credit_card,Payment Gateway Settlement,payment_processor,REF000001484,Card settlement batch (2 txns),,,partially_matched
BNK00010109,ACC-CURRENT-001,2025-10-08T09:04:02,2025-10-08,bank_charges,384.82,0.0,-384.82,67741991.75,bank_fee,Bank,bank,REF000001485,Card MDR charges,,,matched
BNK00010110,ACC-CURRENT-001,2025-10-08T10:24:56,2025-10-08,card_settlement,0.0,60718.99,60718.99,67802710.74,credit_card,Payment Gateway Settlement,payment_processor,REF000001486,Card settlement batch (4 txns),,,partially_matched
BNK00010111,ACC-CURRENT-001,2025-10-08T10:24:56,2025-10-08,bank_charges,952.21,0.0,-952.21,67801758.53,bank_fee,Bank,bank,REF000001487,Card MDR charges,,,matched
BNK00010112,ACC-CURRENT-001,2025-10-08T10:47:26,2025-10-08,customer_payment,0.0,8307.38,8307.38,67810065.91,UPI,Customer CUS000964,small_business,REF000006128,Payment received - UPI,INV-202510-013342,,matched
BNK00010113,ACC-CURRENT-001,2025-10-08T10:53:46,2025-10-08,customer_payment,0.0,9221.4,9221.4,67819287.31,credit,Customer CUS000495,corporate,REF000009780,Payment received - credit,INV-202509-006451,,matched
BNK00010114,ACC-CURRENT-001,2025-10-08T11:25:32,2025-10-08,supplier_payment,5041.2,0.0,-5041.2,67814246.11,bank_transfer,Om Technologies 027,supplier,REF000016070,Payment to supplier,,SINV-SUP027-001624|SINV-SUP027-001664,partially_matched
BNK00010115,ACC-CURRENT-001,2025-10-08T11:54:22,2025-10-08,supplier_payment,1853.24,0.0,-1853.24,67812392.87,bank_transfer,Suraj Electronics 012,supplier,REF000013795,Payment to supplier,,SINV-SUP012-007189,matched
BNK00010116,ACC-CURRENT-001,2025-10-08T12:04:49,2025-10-08,supplier_payment,3649.43,0.0,-3649.43,67808743.44,bank_transfer,Sagar Mobile Point 009,supplier,REF000013023,Payment to supplier,,SINV-SUP009-006316|SINV-SUP009-008763,partially_matched
BNK00010117,ACC-CURRENT-001,2025-10-08T12:07:05,2025-10-08,supplier_payment,6231.9,0.0,-6231.9,67802511.54,bank_transfer,Om Traders 003,supplier,REF000011834,Payment to supplier,,SINV-SUP003-002941|SINV-SUP003-003341|SINV-SUP003-003345,partially_matched
BNK00010118,ACC-CURRENT-001,2025-10-08T12:14:22,2025-10-08,supplier_payment,1734.66,0.0,-1734.66,67800776.88,bank_transfer,Silver Trading Co. 029,supplier,REF000016732,Payment to supplier,,SINV-SUP029-003929|SINV-SUP029-004015,partially_matched
BNK00010119,ACC-CURRENT-001,2025-10-08T12:32:01,2025-10-08,customer_payment,0.0,4186.87,4186.87,67804963.75,UPI,Customer CUS000764,retail,REF000005270,Payment received - UPI,INV-202510-000090,,matched
BNK00010120,ACC-CURRENT-001,2025-10-08T13:08:31,2025-10-08,supplier_payment,4152.06,0.0,-4152.06,67800811.69,bank_transfer,Metro Infotech 014,supplier,REF000014243,Payment to supplier,,SINV-SUP014-004089|SINV-SUP014-004484,partially_matched
BNK00010121,ACC-CURRENT-001,2025-10-08T13:26:35,2025-10-08,supplier_payment,819.2,0.0,-819.2,67799992.49,bank_transfer,Andheri Enterprises 008,supplier,REF000012669,Payment to supplier,,SINV-SUP008-005306,matched
BNK00010122,ACC-CURRENT-001,2025-10-08T13:33:22,2025-10-08,supplier_payment,16084.58,0.0,-16084.58,67783907.91,bank_transfer,Suraj Communications 025,supplier,REF000015739,Payment to supplier,,SINV-SUP025-001903,matched
BNK00010123,ACC-CURRENT-001,2025-10-08T13:39:25,2025-10-08,customer_payment,0.0,4382.1,4382.1,67788290.01,UPI,Customer CUS000158,retail,REF000002598,Payment received - UPI,INV-202510-012451,,matched
BNK00010124,ACC-CURRENT-001,2025-10-08T13:53:41,2025-10-08,supplier_payment,5080.37,0.0,-5080.37,67783209.64,bank_transfer,Horizon Trading Co. 013,supplier,REF000013934,Payment to supplier,,SINV-SUP013-008947,matched
BNK00010125,ACC-CURRENT-001,2025-10-08T14:00:00,2025-10-08,electricity,30817.97,0.0,-30817.97,67752391.67,bank_transfer,MSEDCL,utility,REF000017057,Electricity bill,,,matched
BNK00010126,ACC-CURRENT-001,2025-10-08T14:50:34,2025-10-08,customer_payment,0.0,1022249.54,1022249.54,68774641.21,UPI,Customer CUS000858,small_business,REF000005657,Payment received - UPI,INV-202510-003568,,matched
BNK00010127,ACC-CURRENT-001,2025-10-08T15:19:14,2025-10-08,customer_payment,0.0,157867.64,157867.64,68932508.85,credit,Customer CUS000279,small_business,REF000009113,Payment received - credit,INV-202509-005035,,matched
BNK00010128,ACC-CURRENT-001,2025-10-08T15:29:02,2025-10-08,supplier_payment,471795.86,0.0,-471795.86,68460712.99,bank_transfer,Royal Retail 023,supplier,REF000015525,Payment to supplier,,SINV-SUP023-000853,matched
BNK00010129,ACC-CURRENT-001,2025-10-08T17:18:41,2025-10-08,customer_payment,0.0,10837.26,10837.26,68471550.25,credit,Customer CUS000610,small_business,REF000010080,Payment received - credit,INV-202508-013332,,matched
BNK00010130,ACC-CURRENT-001,2025-10-08T17:39:09,2025-10-08,customer_payment,0.0,191701.7,191701.7,68663251.95,credit,Customer CUS000760,small_business,REF000010391,Payment received - credit,INV-202510-010804,,matched
BNK00010131,ACC-CURRENT-001,2025-10-08T17:51:05,2025-10-08,customer_payment,0.0,267498.5,267498.5,68930750.45,UPI,Customer CUS000610,small_business,REF000004605,Payment received - UPI,INV-202510-009355,,matched
BNK00010132,ACC-CURRENT-001,2025-10-08T18:21:08,2025-10-08,cash_deposit,0.0,664790.08,664790.08,69595540.53,cash,Self (till deposit),internal,REF000000445,Daily cash till deposit,,,unmatched
BNK00010133,ACC-CURRENT-001,2025-10-09T10:15:33,2025-10-09,customer_payment,0.0,56757.07,56757.07,69652297.6,UPI,Customer CUS000824,retail,REF000005545,Payment received - UPI,INV-202510-001121,,matched
BNK00010134,ACC-CURRENT-001,2025-10-09T10:16:18,2025-10-09,customer_payment,0.0,861.12,861.12,69653158.72,UPI,Customer CUS000346,retail,REF000003439,Payment received - UPI,INV-202510-009200,,matched
BNK00010135,ACC-CURRENT-001,2025-10-09T10:23:52,2025-10-09,customer_payment,0.0,4377.02,4377.02,69657535.74,bank_transfer,Customer CUS000965,small_business,REF000008190,Payment received - bank_transfer,INV-202510-003481,,matched
BNK00010136,ACC-CURRENT-001,2025-10-09T10:31:16,2025-10-09,customer_payment,0.0,297.68,297.68,69657833.42,UPI,Customer CUS000251,small_business,REF000002958,Payment received - UPI,INV-202510-009488,,matched
BNK00010137,ACC-CURRENT-001,2025-10-09T11:03:54,2025-10-09,customer_payment,0.0,927.47,927.47,69658760.89,UPI,Customer CUS000820,retail,REF000005530,Payment received - UPI,INV-202510-007994,,matched
BNK00010138,ACC-CURRENT-001,2025-10-09T11:17:02,2025-10-09,supplier_payment,22159.34,0.0,-22159.34,69636601.55,bank_transfer,Suraj Communications 025,supplier,REF000015740,Payment to supplier,,SINV-SUP025-003615,matched
BNK00010139,ACC-CURRENT-001,2025-10-09T12:38:50,2025-10-09,customer_payment,0.0,29363.04,29363.04,69665964.59,UPI,Customer CUS000342,retail,REF000003427,Payment received - UPI,INV-202510-009495,,matched
BNK00010140,ACC-CURRENT-001,2025-10-09T12:55:45,2025-10-09,supplier_payment,378166.4,0.0,-378166.4,69287798.19,bank_transfer,Andheri Gadget Hub 021,supplier,REF000015333,Payment to supplier,,SINV-SUP021-000037,matched
BNK00010141,ACC-CURRENT-001,2025-10-09T13:10:56,2025-10-09,supplier_payment,3769.14,0.0,-3769.14,69284029.05,bank_transfer,Om Technologies 027,supplier,REF000016071,Payment to supplier,,SINV-SUP027-008313,matched
BNK00010142,ACC-CURRENT-001,2025-10-09T13:31:08,2025-10-09,supplier_payment,3593.48,0.0,-3593.48,69280435.57,bank_transfer,Vasant Distributors 024,supplier,REF000015585,Payment to supplier,,SINV-SUP024-004259,matched
BNK00010143,ACC-CURRENT-001,2025-10-09T13:38:41,2025-10-09,customer_payment,0.0,18780.09,18780.09,69299215.66,UPI,Customer CUS000202,retail,REF000002775,Payment received - UPI,INV-202510-006260,,matched
BNK00010144,ACC-CURRENT-001,2025-10-09T13:44:51,2025-10-09,supplier_payment,261241.44,0.0,-261241.44,69037974.22,bank_transfer,Suraj Distributors 016,supplier,REF000014623,Payment to supplier,,SINV-SUP016-000084|SINV-SUP016-001000,partially_matched
BNK00010145,ACC-CURRENT-001,2025-10-09T13:52:45,2025-10-09,customer_payment,0.0,79561.57,79561.57,69117535.79,UPI,Customer CUS000320,retail,REF000003331,Payment received - UPI,INV-202510-009253,,matched
BNK00010146,ACC-CURRENT-001,2025-10-09T14:11:14,2025-10-09,customer_payment,0.0,107376.19,107376.19,69224911.98,credit,Customer CUS000873,small_business,REF000010734,Payment received - credit,INV-202508-004591,,matched
BNK00010147,ACC-CURRENT-001,2025-10-09T15:01:03,2025-10-09,supplier_payment,21982.68,0.0,-21982.68,69202929.3,bank_transfer,Om Traders 003,supplier,REF000011835,Payment to supplier,,SINV-SUP003-002669|SINV-SUP003-006658|SINV-SUP003-006969|SINV-SUP003-007879,partially_matched
BNK00010148,ACC-CURRENT-001,2025-10-09T15:23:44,2025-10-09,customer_payment,0.0,13642.27,13642.27,69216571.57,UPI,Customer CUS000404,retail,REF000003692,Payment received - UPI,INV-202510-008152,,matched
BNK00010149,ACC-CURRENT-001,2025-10-09T15:34:56,2025-10-09,supplier_payment,8238.47,0.0,-8238.47,69208333.1,bank_transfer,Sagar Mobile Point 009,supplier,REF000013024,Payment to supplier,,SINV-SUP009-006212|SINV-SUP009-006213|SINV-SUP009-008623|SINV-SUP009-008766,partially_matched
BNK00010150,ACC-CURRENT-001,2025-10-09T16:12:07,2025-10-09,customer_payment,0.0,21734.49,21734.49,69230067.59,UPI,Customer CUS000196,small_business,REF000002738,Payment received - UPI,INV-202510-007965,,matched
BNK00010151,ACC-CURRENT-001,2025-10-09T16:49:57,2025-10-09,customer_payment,0.0,9793.66,9793.66,69239861.25,UPI,Customer CUS000922,retail,REF000005953,Payment received - UPI,INV-202510-000131,,matched
BNK00010152,ACC-CURRENT-001,2025-10-09T17:04:41,2025-10-09,customer_payment,0.0,10620.35,10620.35,69250481.6,credit,Customer CUS000529,small_business,REF000009880,Payment received - credit,INV-202507-007648,,matched
BNK00010153,ACC-CURRENT-001,2025-10-09T17:05:14,2025-10-09,customer_payment,0.0,62735.99,62735.99,69313217.59,bank_transfer,Customer CUS000639,small_business,REF000007614,Payment received - bank_transfer,INV-202510-004364,,matched
BNK00010154,ACC-CURRENT-001,2025-10-09T17:12:58,2025-10-09,supplier_payment,4880.56,0.0,-4880.56,69308337.03,bank_transfer,Silver Trading Co. 029,supplier,REF000016733,Payment to supplier,,SINV-SUP029-005677,matched
BNK00010155,ACC-CURRENT-001,2025-10-09T17:50:05,2025-10-09,customer_payment,0.0,2055.33,2055.33,69310392.36,bank_transfer,Customer CUS000408,small_business,REF000007092,Payment received - bank_transfer,INV-202510-003454,,matched
BNK00010156,ACC-CURRENT-001,2025-10-09T18:00:41,2025-10-09,customer_payment,0.0,41658.12,41658.12,69352050.48,credit,Customer CUS000087,small_business,REF000008493,Payment received - credit,INV-202508-013970,,matched
BNK00010157,ACC-CURRENT-001,2025-10-09T18:06:42,2025-10-09,customer_payment,0.0,10971.17,10971.17,69363021.65,UPI,Customer CUS000698,retail,REF000005043,Payment received - UPI,INV-202510-006217,,matched
BNK00010158,ACC-CURRENT-001,2025-10-09T18:17:09,2025-10-09,customer_payment,0.0,21136.45,21136.45,69384158.1,credit,Customer CUS000129,small_business,REF000008632,Payment received - credit,INV-202509-002490,,matched
BNK00010159,ACC-CURRENT-001,2025-10-09T18:20:23,2025-10-09,customer_payment,0.0,125312.84,125312.84,69509470.94,UPI,Customer CUS000617,small_business,REF000004626,Payment received - UPI,INV-202510-002907,,matched
BNK00010160,ACC-CURRENT-001,2025-10-09T18:29:23,2025-10-09,customer_payment,0.0,688.85,688.85,69510159.79,UPI,Customer CUS000735,retail,REF000005136,Payment received - UPI,INV-202510-006756,,matched
BNK00010161,ACC-CURRENT-001,2025-10-09T18:39:38,2025-10-09,customer_payment,0.0,31212.92,31212.92,69541372.71,bank_transfer,Customer CUS000877,small_business,REF000008026,Payment received - bank_transfer,INV-202510-002135,,matched
BNK00010162,ACC-CURRENT-001,2025-10-09T18:48:55,2025-10-09,cash_deposit,0.0,86606.11,86606.11,69627978.82,cash,Self (till deposit),internal,REF000000446,Daily cash till deposit,,,unmatched
BNK00010163,ACC-CURRENT-001,2025-10-10T09:22:05,2025-10-10,card_settlement,0.0,160311.88,160311.88,69788290.7,credit_card,Payment Gateway Settlement,payment_processor,REF000001488,Card settlement batch (6 txns),,,partially_matched
BNK00010164,ACC-CURRENT-001,2025-10-10T09:22:05,2025-10-10,bank_charges,2676.86,0.0,-2676.86,69785613.84,bank_fee,Bank,bank,REF000001489,Card MDR charges,,,matched
BNK00010165,ACC-CURRENT-001,2025-10-10T10:00:00,2025-10-10,logistics,10704.6,0.0,-10704.6,69774909.25,UPI,Local Courier/Transport,vendor,REF000017061,Freight / local delivery charges,,,matched
BNK00010166,ACC-CURRENT-001,2025-10-10T10:34:44,2025-10-10,customer_payment,0.0,124558.55,124558.55,69899467.8,credit,Customer CUS000129,small_business,REF000008633,Payment received - credit,INV-202509-012943,,matched
BNK00010167,ACC-CURRENT-001,2025-10-10T10:43:18,2025-10-10,customer_payment,0.0,15351.77,15351.77,69914819.57,credit,Customer CUS000044,corporate,REF000008355,Payment received - credit,INV-202508-011090,,matched
BNK00010168,ACC-CURRENT-001,2025-10-10T10:48:17,2025-10-10,customer_payment,0.0,23257.47,23257.47,69938077.04,UPI,Customer CUS000996,small_business,REF000006266,Payment received - UPI,INV-202510-000574,,matched
BNK00010169,ACC-CURRENT-001,2025-10-10T11:41:33,2025-10-10,customer_payment,0.0,1658.56,1658.56,69939735.6,UPI,Customer CUS000515,retail,REF000004166,Payment received - UPI,INV-202510-000690,,matched
BNK00010170,ACC-CURRENT-001,2025-10-10T11:42:26,2025-10-10,customer_payment,0.0,60910.96,60910.96,70000646.56,credit,Customer CUS000551,small_business,REF000009924,Payment received - credit,INV-202508-005702,,matched
BNK00010171,ACC-CURRENT-001,2025-10-10T11:59:18,2025-10-10,customer_payment,0.0,104017.85,104017.85,70104664.41,bank_transfer,Customer CUS000352,small_business,REF000006994,Payment received - bank_transfer,INV-202510-008456,,matched
BNK00010172,ACC-CURRENT-001,2025-10-10T12:12:54,2025-10-10,customer_payment,0.0,11500.06,11500.06,70116164.47,UPI,Customer CUS000952,retail,REF000006098,Payment received - UPI,INV-202510-010256,,matched
BNK00010173,ACC-CURRENT-001,2025-10-10T12:27:33,2025-10-10,customer_payment,0.0,1066.31,1066.31,70117230.78,UPI,Customer CUS000026,retail,REF000002031,Payment received - UPI,INV-202510-010243,,matched
BNK00010174,ACC-CURRENT-001,2025-10-10T13:05:06,2025-10-10,supplier_payment,161722.06,0.0,-161722.06,69955508.72,bank_transfer,Suraj Distributors 016,supplier,REF000014624,Payment to supplier,,SINV-SUP016-001006,matched
BNK00010175,ACC-CURRENT-001,2025-10-10T13:07:42,2025-10-10,supplier_payment,13875.92,0.0,-13875.92,69941632.8,bank_transfer,Silver Trading Co. 029,supplier,REF000016734,Payment to supplier,,SINV-SUP029-001820|SINV-SUP029-004840|SINV-SUP029-005077,partially_matched
BNK00010176,ACC-CURRENT-001,2025-10-10T13:11:47,2025-10-10,supplier_payment,19001.06,0.0,-19001.06,69922631.74,bank_transfer,Om Traders 003,supplier,REF000011836,Payment to supplier,,SINV-SUP003-002597|SINV-SUP003-002943|SINV-SUP003-006655|SINV-SUP003-006966,partially_matched
BNK00010177,ACC-CURRENT-001,2025-10-10T14:36:46,2025-10-10,customer_payment,0.0,64933.94,64933.94,69987565.68,credit,Customer CUS000617,small_business,REF000010107,Payment received - credit,INV-202508-008397,,matched
BNK00010178,ACC-CURRENT-001,2025-10-10T15:19:05,2025-10-10,customer_payment,0.0,65569.03,65569.03,70053134.71,credit,Customer CUS000826,small_business,REF000010576,Payment received - credit,INV-202507-011139,,matched
BNK00010179,ACC-CURRENT-001,2025-10-10T15:45:31,2025-10-10,supplier_payment,335197.88,0.0,-335197.88,69717936.83,bank_transfer,Royal Retail 023,supplier,REF000015526,Payment to supplier,,SINV-SUP023-003646,matched
BNK00010180,ACC-CURRENT-001,2025-10-10T15:59:16,2025-10-10,supplier_payment,3103.17,0.0,-3103.17,69714833.66,bank_transfer,Metro Infotech 014,supplier,REF000014244,Payment to supplier,,SINV-SUP014-004368,matched
BNK00010181,ACC-CURRENT-001,2025-10-10T16:13:01,2025-10-10,customer_payment,0.0,20742.34,20742.34,69735576.0,credit,Customer CUS000797,small_business,REF000010508,Payment received - credit,INV-202508-012128,,matched
BNK00010182,ACC-CURRENT-001,2025-10-10T16:14:48,2025-10-10,supplier_payment,102798.08,0.0,-102798.08,69632777.92,bank_transfer,Om Trading Co. 004,supplier,REF000012134,Payment to supplier,,SINV-SUP004-000190,matched
BNK00010183,ACC-CURRENT-001,2025-10-10T16:16:04,2025-10-10,supplier_payment,1175.81,0.0,-1175.81,69631602.11,bank_transfer,Sagar Mobile Point 009,supplier,REF000013025,Payment to supplier,,SINV-SUP009-008765,matched
BNK00010184,ACC-CURRENT-001,2025-10-10T16:22:41,2025-10-10,customer_payment,0.0,341198.67,341198.67,69972800.78,bank_transfer,Customer CUS000821,small_business,REF000007923,Payment received - bank_transfer,INV-202510-008320,,matched
BNK00010185,ACC-CURRENT-001,2025-10-10T16:57:39,2025-10-10,supplier_payment,123422.87,0.0,-123422.87,69849377.91,bank_transfer,Shree Technologies 002,supplier,REF000011461,Payment to supplier,,SINV-SUP002-000764|SINV-SUP002-006825,partially_matched
BNK00010186,ACC-CURRENT-001,2025-10-10T17:09:44,2025-10-10,supplier_payment,75130.36,0.0,-75130.36,69774247.55,bank_transfer,Mumbai Digital World 010,supplier,REF000013447,Payment to supplier,,SINV-SUP010-002420|SINV-SUP010-002537|SINV-SUP010-002594|SINV-SUP010-003108|SINV-SUP010-003342|SINV-SUP010-007470,partially_matched
BNK00010187,ACC-CURRENT-001,2025-10-10T17:17:28,2025-10-10,supplier_payment,964.82,0.0,-964.82,69773282.73,bank_transfer,Suraj Electronics 012,supplier,REF000013796,Payment to supplier,,SINV-SUP012-007351,matched
BNK00010188,ACC-CURRENT-001,2025-10-10T17:24:03,2025-10-10,customer_payment,0.0,23597.06,23597.06,69796879.79,UPI,Customer CUS000961,retail,REF000006121,Payment received - UPI,INV-202510-001880,,matched
BNK00010189,ACC-CURRENT-001,2025-10-10T17:35:12,2025-10-10,customer_payment,0.0,7874.5,7874.5,69804754.29,bank_transfer,Customer CUS000925,small_business,REF000008112,Payment received - bank_transfer,INV-202510-000313,,matched
BNK00010190,ACC-CURRENT-001,2025-10-10T17:37:06,2025-10-10,customer_payment,0.0,78835.7,78835.7,69883589.99,credit,Customer CUS000043,small_business,REF000008345,Payment received - credit,INV-202509-004989,,matched
BNK00010191,ACC-CURRENT-001,2025-10-10T17:39:51,2025-10-10,customer_payment,0.0,2425.99,2425.99,69886015.98,UPI,Customer CUS000024,retail,REF000002025,Payment received - UPI,INV-202510-006205,,matched
BNK00010192,ACC-CURRENT-001,2025-10-10T18:27:03,2025-10-10,cash_deposit,0.0,153256.81,153256.81,70039272.79,cash,Self (till deposit),internal,REF000000447,Daily cash till deposit,,,unmatched
BNK00010193,ACC-CURRENT-001,2025-10-10T18:34:51,2025-10-10,customer_payment,0.0,11129.37,11129.37,70050402.16,bank_transfer,Customer CUS000141,small_business,REF000006602,Payment received - bank_transfer,INV-202510-004108,,matched
BNK00010194,ACC-CURRENT-001,2025-10-10T18:55:58,2025-10-10,customer_payment,0.0,29200.91,29200.91,70079603.07,UPI,Customer CUS000762,small_business,REF000005257,Payment received - UPI,INV-202510-010177,,matched
