inventory_transaction_id,timestamp,product_id,transaction_type,quantity_in,quantity_out,linked_purchase_id,linked_sales_id,warehouse,unit_cost,quantity_balance
INVT00031124,2024-11-30 13:52:09,PRD00062,sale,0.0,1,,TXN00021075,"Andheri East MIDC, Mumbai",2875.044968839639,16.0
INVT00017009,2024-12-02 10:24:49,PRD00062,sale,0.0,1,,TXN00007426,"Andheri East MIDC, Mumbai",2814.0737950151724,15.0
INVT00035375,2024-12-02 14:07:30,PRD00062,sale,0.0,1,,TXN00025174,"Andheri East MIDC, Mumbai",2814.0737950151724,14.0
INVT00032373,2024-12-02 19:53:48,PRD00062,sale,0.0,1,,TXN00022279,"Andheri East MIDC, Mumbai",2814.0737950151724,13.0
INVT00012897,2024-12-05 10:43:53,PRD00062,sale,0.0,1,,TXN00003471,"Andheri East MIDC, Mumbai",2844.7462420784036,12.0
INVT00023491,2024-12-05 14:30:29,PRD00062,sale,0.0,1,,TXN00013699,"Andheri East MIDC, Mumbai",2844.7462420784036,11.0
INVT00023492,2024-12-05 14:30:29,PRD00062,sale,0.0,1,,TXN00013700,"Andheri East MIDC, Mumbai",2844.7462420784036,10.0
INVT00003590,2024-12-08 02:22:25,PRD00062,purchase,20.0,0,PUR00003528,,"Andheri East MIDC, Mumbai",2882.54,30.0
INVT00010422,2024-12-08 13:31:49,PRD00062,sale,0.0,1,,TXN00001076,"Andheri East MIDC, Mumbai",2858.2078827817936,29.0
INVT00019250,2024-12-08 16:24:47,PRD00062,sale,0.0,1,,TXN00009596,"Andheri East MIDC, Mumbai",2858.2078827817936,28.0
INVT00029437,2024-12-10 19:10:32,PRD00062,sale,0.0,1,,TXN00019449,"Andheri East MIDC, Mumbai",2902.3337520675295,27.0
INVT00029438,2024-12-14 00:00:00,PRD00062,sales_return,1.0,0,,TXN00019449,"Andheri East MIDC, Mumbai",2902.3337520675295,28.0
INVT00029347,2024-12-14 12:26:12,PRD00062,sale,0.0,1,,TXN00019360,"Andheri East MIDC, Mumbai",2937.94744879721,27.0
INVT00032307,2024-12-14 18:39:33,PRD00062,sale,0.0,1,,TXN00022216,"Andheri East MIDC, Mumbai",2937.94744879721,26.0
INVT00033553,2024-12-17 13:14:23,PRD00062,sale,0.0,7,,TXN00023422,"Andheri East MIDC, Mumbai",2851.0033762874136,19.0
INVT00027864,2024-12-19 20:16:50,PRD00062,sale,0.0,1,,TXN00017931,"Andheri East MIDC, Mumbai",2843.7171283257067,18.0
INVT00009545,2024-12-21 15:45:59,PRD00062,sale,0.0,1,,TXN00000231,"Andheri East MIDC, Mumbai",2859.9892557668777,17.0
INVT00014356,2024-12-21 18:34:38,PRD00062,sale,0.0,6,,TXN00004885,"Andheri East MIDC, Mumbai",2859.9892557668777,11.0
INVT00003591,2024-12-23 16:00:09,PRD00062,purchase,20.0,0,PUR00003529,,"Andheri East MIDC, Mumbai",2959.35,31.0
INVT00037233,2024-12-24 15:13:06,PRD00062,sale,0.0,1,,TXN00026961,"Andheri East MIDC, Mumbai",2904.76744873562,30.0
INVT00019280,2024-12-25 18:29:59,PRD00062,sale,0.0,1,,TXN00009623,"Andheri East MIDC, Mumbai",2828.11113482806,29.0
INVT00032337,2024-12-25 18:37:33,PRD00062,sale,0.0,1,,TXN00022244,"Andheri East MIDC, Mumbai",2828.11113482806,28.0
INVT00014602,2024-12-26 10:17:11,PRD00062,sale,0.0,1,,TXN00005122,"Andheri East MIDC, Mumbai",2852.6511007918343,27.0
INVT00032186,2024-12-29 19:43:05,PRD00062,sale,0.0,1,,TXN00022101,"Andheri East MIDC, Mumbai",2861.847091731327,26.0
INVT00016396,2024-12-30 17:43:38,PRD00062,sale,0.0,3,,TXN00006845,"Andheri East MIDC, Mumbai",2878.3552490983593,23.0
INVT00029928,2025-01-01 15:33:18,PRD00062,sale,0.0,1,,TXN00019919,"Andheri East MIDC, Mumbai",2885.322188838392,22.0
INVT00010539,2025-01-02 15:12:50,PRD00062,sale,0.0,1,,TXN00001188,"Andheri East MIDC, Mumbai",2828.784924104876,21.0
INVT00028417,2025-01-04 11:45:53,PRD00062,sale,0.0,1,,TXN00018466,"Andheri East MIDC, Mumbai",2850.0935226619763,20.0
INVT00010702,2025-01-04 15:40:49,PRD00062,sale,0.0,1,,TXN00001346,"Andheri East MIDC, Mumbai",2850.0935226619763,19.0
INVT00029233,2025-01-06 20:47:22,PRD00062,sale,0.0,2,,TXN00019249,"Andheri East MIDC, Mumbai",2900.8132410335947,17.0
INVT00009761,2025-01-08 20:16:32,PRD00062,sale,0.0,1,,TXN00000442,"Andheri East MIDC, Mumbai",2865.099712276059,16.0
INVT00033789,2025-01-11 14:10:32,PRD00062,sale,0.0,1,,TXN00023647,"Andheri East MIDC, Mumbai",2883.971638364797,15.0
INVT00019704,2025-01-11 20:01:35,PRD00062,sale,0.0,1,,TXN00010027,"Andheri East MIDC, Mumbai",2883.971638364797,14.0
INVT00040132,2025-01-11 20:34:58,PRD00062,sale,0.0,1,,TXN00029762,"Andheri East MIDC, Mumbai",2883.971638364797,13.0
INVT00015915,2025-01-12 10:41:43,PRD00062,sale,0.0,1,,TXN00006377,"Andheri East MIDC, Mumbai",2873.967232213418,12.0
INVT00011539,2025-01-13 13:17:20,PRD00062,sale,0.0,1,,TXN00002162,"Andheri East MIDC, Mumbai",2852.9722640826612,11.0
INVT00011540,2025-01-13 13:17:20,PRD00062,sale,0.0,3,,TXN00002163,"Andheri East MIDC, Mumbai",2852.9722640826612,8.0
INVT00012320,2025-01-14 11:34:09,PRD00062,sale,0.0,1,,TXN00002909,"Andheri East MIDC, Mumbai",2854.309128426513,7.0
INVT00012322,2025-01-14 11:34:09,PRD00062,sale,0.0,1,,TXN00002911,"Andheri East MIDC, Mumbai",2854.309128426513,6.0
INVT00003592,2025-01-14 15:45:31,PRD00062,purchase,20.0,0,PUR00003530,,"Andheri East MIDC, Mumbai",2708.08,26.0
INVT00030229,2025-01-14 18:05:15,PRD00062,sale,0.0,1,,TXN00020212,"Andheri East MIDC, Mumbai",2854.309128426513,25.0
INVT00027510,2025-01-17 15:41:40,PRD00062,sale,0.0,1,,TXN00017589,"Andheri East MIDC, Mumbai",2858.294718674203,24.0
INVT00035609,2025-01-18 13:50:33,PRD00062,sale,0.0,1,,TXN00025402,"Andheri East MIDC, Mumbai",2895.8826420172386,23.0
INVT00012498,2025-01-21 19:51:30,PRD00062,sale,0.0,5,,TXN00003084,"Andheri East MIDC, Mumbai",2871.418290605055,18.0
INVT00031519,2025-01-23 13:20:57,PRD00062,sale,0.0,1,,TXN00021458,"Andheri East MIDC, Mumbai",2867.5114905510586,17.0
INVT00024079,2025-01-25 11:59:29,PRD00062,sale,0.0,1,,TXN00014272,"Andheri East MIDC, Mumbai",2856.1395091776876,16.0
INVT00010987,2025-01-25 12:56:45,PRD00062,sale,0.0,1,,TXN00001623,"Andheri East MIDC, Mumbai",2856.1395091776876,15.0
INVT00028324,2025-01-26 10:00:00,PRD00062,sale,0.0,1,,TXN00018378,"Andheri East MIDC, Mumbai",2862.432088073096,14.0
INVT00016510,2025-01-26 12:38:35,PRD00062,sale,0.0,1,,TXN00006955,"Andheri East MIDC, Mumbai",2862.432088073096,13.0
INVT00009514,2025-01-26 20:22:41,PRD00062,sale,0.0,2,,TXN00000200,"Andheri East MIDC, Mumbai",2862.432088073096,11.0
INVT00023438,2025-01-27 11:55:27,PRD00062,sale,0.0,1,,TXN00013646,"Andheri East MIDC, Mumbai",2924.150512246119,10.0
INVT00003593,2025-01-29 01:19:01,PRD00062,purchase,20.0,0,PUR00003531,,"Andheri East MIDC, Mumbai",2717.19,30.0
INVT00029663,2025-01-29 13:01:42,PRD00062,sale,0.0,1,,TXN00019663,"Andheri East MIDC, Mumbai",2794.263003928194,29.0
INVT00021132,2025-02-08 12:10:49,PRD00062,sale,0.0,1,,TXN00011407,"Andheri East MIDC, Mumbai",2873.1636645995222,28.0
INVT00022307,2025-02-08 19:23:30,PRD00062,sale,0.0,1,,TXN00012542,"Andheri East MIDC, Mumbai",2873.1636645995222,27.0
INVT00022310,2025-02-08 19:23:30,PRD00062,sale,0.0,1,,TXN00012545,"Andheri East MIDC, Mumbai",2873.1636645995222,26.0
INVT00016589,2025-02-09 18:02:36,PRD00062,sale,0.0,1,,TXN00007031,"Andheri East MIDC, Mumbai",2895.7742834430583,25.0
INVT00020027,2025-02-20 11:08:04,PRD00062,sale,0.0,1,,TXN00010339,"Andheri East MIDC, Mumbai",2907.9994614869584,24.0
INVT00035180,2025-02-21 10:15:58,PRD00062,sale,0.0,3,,TXN00024988,"Andheri East MIDC, Mumbai",2868.3807513117727,21.0
INVT00030140,2025-02-28 18:32:29,PRD00062,sale,0.0,1,,TXN00020126,"Andheri East MIDC, Mumbai",2897.037557755003,20.0
INVT00011310,2025-03-01 15:03:44,PRD00062,sale,0.0,1,,TXN00001937,"Andheri East MIDC, Mumbai",2872.3213501939076,19.0
INVT00021432,2025-03-01 19:03:40,PRD00062,sale,0.0,3,,TXN00011699,"Andheri East MIDC, Mumbai",2872.3213501939076,16.0
INVT00016893,2025-03-06 12:21:35,PRD00062,sale,0.0,1,,TXN00007318,"Andheri East MIDC, Mumbai",2870.510812423747,15.0
INVT00010372,2025-03-06 19:44:48,PRD00062,sale,0.0,1,,TXN00001027,"Andheri East MIDC, Mumbai",2870.510812423747,14.0
INVT00010345,2025-03-09 12:27:15,PRD00062,sale,0.0,1,,TXN00001002,"Andheri East MIDC, Mumbai",2875.5984124512975,13.0
INVT00030597,2025-03-09 14:24:43,PRD00062,sale,0.0,1,,TXN00020562,"Andheri East MIDC, Mumbai",2875.5984124512975,12.0
INVT00025680,2025-03-10 14:21:38,PRD00062,sale,0.0,2,,TXN00015822,"Andheri East MIDC, Mumbai",2888.355169679164,10.0
INVT00003594,2025-03-11 19:55:39,PRD00062,purchase,20.0,0,PUR00003532,,"Andheri East MIDC, Mumbai",3154.92,30.0
INVT00028515,2025-03-14 19:24:19,PRD00062,sale,0.0,1,,TXN00018557,"Andheri East MIDC, Mumbai",2838.9657349530635,29.0
INVT00023882,2025-03-15 12:50:16,PRD00062,sale,0.0,1,,TXN00014079,"Andheri East MIDC, Mumbai",2851.1641787018266,28.0
INVT00023884,2025-03-15 12:50:16,PRD00062,sale,0.0,1,,TXN00014081,"Andheri East MIDC, Mumbai",2851.1641787018266,27.0
INVT00013360,2025-03-16 10:43:37,PRD00062,sale,0.0,1,,TXN00003921,"Andheri East MIDC, Mumbai",2885.2807995519906,26.0
INVT00036760,2025-03-16 16:49:41,PRD00062,sale,0.0,1,,TXN00026512,"Andheri East MIDC, Mumbai",2885.2807995519906,25.0
INVT00031921,2025-03-17 15:46:16,PRD00062,sale,0.0,7,,TXN00021843,"Andheri East MIDC, Mumbai",2914.4202803329617,18.0
INVT00035247,2025-03-18 19:28:03,PRD00062,sale,0.0,1,,TXN00025052,"Andheri East MIDC, Mumbai",2860.9674326192057,17.0
INVT00037695,2025-03-20 12:27:07,PRD00062,sale,0.0,5,,TXN00027407,"Andheri East MIDC, Mumbai",2831.426566429169,12.0
INVT00036014,2025-03-23 16:25:47,PRD00062,sale,0.0,6,,TXN00025791,"Andheri East MIDC, Mumbai",2905.3803682388643,6.0
INVT00003595,2025-03-27 07:01:52,PRD00062,purchase,20.0,0,PUR00003533,,"Andheri East MIDC, Mumbai",2385.59,26.0
INVT00013874,2025-03-28 16:59:36,PRD00062,sale,0.0,1,,TXN00004422,"Andheri East MIDC, Mumbai",2900.3877429014533,25.0
INVT00013875,2025-03-28 16:59:36,PRD00062,sale,0.0,1,,TXN00004423,"Andheri East MIDC, Mumbai",2900.3877429014533,24.0
INVT00017254,2025-03-30 11:53:54,PRD00062,sale,0.0,1,,TXN00007663,"Andheri East MIDC, Mumbai",2845.294296646616,23.0
INVT00023667,2025-03-30 16:51:50,PRD00062,sale,0.0,1,,TXN00013872,"Andheri East MIDC, Mumbai",2845.294296646616,22.0
INVT00013010,2025-04-01 12:45:32,PRD00062,sale,0.0,1,,TXN00003580,"Andheri East MIDC, Mumbai",2845.846236948417,21.0
INVT00031350,2025-04-04 10:19:07,PRD00062,sale,0.0,1,,TXN00021294,"Andheri East MIDC, Mumbai",2853.982979905998,20.0
INVT00029255,2025-04-05 20:24:07,PRD00062,sale,0.0,1,,TXN00019270,"Andheri East MIDC, Mumbai",2905.4551756467727,19.0
INVT00019845,2025-04-06 11:44:18,PRD00062,sale,0.0,5,,TXN00010162,"Andheri East MIDC, Mumbai",2882.6319901549537,14.0
INVT00019211,2025-04-07 16:45:21,PRD00062,sale,0.0,1,,TXN00009557,"Andheri East MIDC, Mumbai",2900.2666396457344,13.0
INVT00034047,2025-04-09 16:46:43,PRD00062,sale,0.0,1,,TXN00023893,"Andheri East MIDC, Mumbai",2916.640875268854,12.0
INVT00020485,2025-04-10 13:32:35,PRD00062,sale,0.0,1,,TXN00010782,"Andheri East MIDC, Mumbai",2888.550243226565,11.0
INVT00039115,2025-04-11 14:09:11,PRD00062,sale,0.0,7,,TXN00028787,"Andheri East MIDC, Mumbai",2907.6998992370436,4.0
INVT00003596,2025-04-13 01:36:35,PRD00062,purchase,17.0,0,PUR00003534,,"Andheri East MIDC, Mumbai",2741.79,21.0
INVT00013446,2025-04-15 11:30:04,PRD00062,sale,0.0,2,,TXN00004004,"Andheri East MIDC, Mumbai",2873.0146491175124,19.0
INVT00023970,2025-04-17 10:00:00,PRD00062,sale,0.0,1,,TXN00014166,"Andheri East MIDC, Mumbai",2915.203693856513,18.0
INVT00021705,2025-04-18 20:53:28,PRD00062,sale,0.0,1,,TXN00011962,"Andheri East MIDC, Mumbai",2818.797246555448,17.0
INVT00020503,2025-04-19 10:55:54,PRD00062,sale,0.0,1,,TXN00010798,"Andheri East MIDC, Mumbai",2902.1015343968816,16.0
INVT00017263,2025-04-19 11:37:56,PRD00062,sale,0.0,5,,TXN00007672,"Andheri East MIDC, Mumbai",2902.1015343968816,11.0
INVT00030874,2025-04-20 17:18:34,PRD00062,sale,0.0,1,,TXN00020831,"Andheri East MIDC, Mumbai",2910.493588453853,10.0
INVT00036329,2025-04-22 19:44:44,PRD00062,sale,0.0,1,,TXN00026098,"Andheri East MIDC, Mumbai",2900.2888952388525,9.0
INVT00019380,2025-04-24 16:38:04,PRD00062,sale,0.0,1,,TXN00009718,"Andheri East MIDC, Mumbai",2878.728396534159,8.0
INVT00027454,2025-04-25 15:53:45,PRD00062,sale,0.0,7,,TXN00017537,"Andheri East MIDC, Mumbai",2899.168530889097,1.0
INVT00026561,2025-04-26 19:45:40,PRD00062,sale,0.0,1,,TXN00016668,"Andheri East MIDC, Mumbai",2851.4612296709333,0.0
INVT00013392,2025-04-27 18:26:30,PRD00062,sale,0.0,3,,TXN00003953,"Andheri East MIDC, Mumbai",2909.279438928048,0.0
INVT00029352,2025-04-27 18:54:59,PRD00062,sale,0.0,5,,TXN00019365,"Andheri East MIDC, Mumbai",2909.279438928048,0.0
INVT00023123,2025-04-29 18:29:27,PRD00062,sale,0.0,6,,TXN00013334,"Andheri East MIDC, Mumbai",2921.234203225531,0.0
INVT00003597,2025-05-01 03:06:32,PRD00062,purchase,20.0,0,PUR00003535,,"Andheri East MIDC, Mumbai",2647.94,20.0
INVT00011079,2025-05-03 19:29:19,PRD00062,sale,0.0,1,,TXN00001710,"Andheri East MIDC, Mumbai",2906.142806866229,19.0
INVT00031628,2025-05-04 19:13:17,PRD00062,sale,0.0,1,,TXN00021562,"Andheri East MIDC, Mumbai",2891.1542967442288,18.0
INVT00038190,2025-05-05 19:37:57,PRD00062,sale,0.0,1,,TXN00027891,"Andheri East MIDC, Mumbai",2833.942522100556,17.0
INVT00025989,2025-05-06 12:55:38,PRD00062,sale,0.0,1,,TXN00016114,"Andheri East MIDC, Mumbai",2863.8013238325752,16.0
INVT00035287,2025-05-08 19:56:31,PRD00062,sale,0.0,1,,TXN00025091,"Andheri East MIDC, Mumbai",2925.3483892800605,15.0
INVT00031736,2025-05-12 14:46:11,PRD00062,sale,0.0,1,,TXN00021664,"Andheri East MIDC, Mumbai",2901.3243272717586,14.0
INVT00038368,2025-05-13 20:41:58,PRD00062,sale,0.0,1,,TXN00028062,"Andheri East MIDC, Mumbai",2903.3157350416245,13.0
INVT00023387,2025-05-17 10:00:00,PRD00062,sale,0.0,1,,TXN00013595,"Andheri East MIDC, Mumbai",2923.491232261861,12.0
INVT00031410,2025-05-17 12:09:26,PRD00062,sale,0.0,1,,TXN00021351,"Andheri East MIDC, Mumbai",2923.491232261861,11.0
INVT00029791,2025-05-17 19:22:36,PRD00062,sale,0.0,1,,TXN00019786,"Andheri East MIDC, Mumbai",2923.491232261861,10.0
INVT00027849,2025-05-18 10:17:41,PRD00062,sale,0.0,1,,TXN00017916,"Andheri East MIDC, Mumbai",2913.417422123335,9.0
INVT00037323,2025-05-18 14:13:50,PRD00062,sale,0.0,1,,TXN00027046,"Andheri East MIDC, Mumbai",2913.417422123335,8.0
INVT00024892,2025-05-18 21:27:00,PRD00062,sale,0.0,3,,TXN00015064,"Andheri East MIDC, Mumbai",2913.417422123335,5.0
INVT00014042,2025-05-19 11:33:47,PRD00062,sale,0.0,1,,TXN00004583,"Andheri East MIDC, Mumbai",2874.1893397727754,4.0
INVT00034062,2025-05-20 18:00:01,PRD00062,sale,0.0,1,,TXN00023906,"Andheri East MIDC, Mumbai",2919.1847887012354,3.0
INVT00020985,2025-05-21 21:27:00,PRD00062,sale,0.0,1,,TXN00011267,"Andheri East MIDC, Mumbai",2893.3716374789137,2.0
INVT00009326,2025-05-23 18:34:27,PRD00062,sale,0.0,1,,TXN00000013,"Andheri East MIDC, Mumbai",2926.7045413584538,1.0
INVT00003598,2025-05-25 03:02:33,PRD00062,purchase,15.0,0,PUR00003536,,"Andheri East MIDC, Mumbai",3025.56,16.0
INVT00022491,2025-05-25 19:56:13,PRD00062,sale,0.0,1,,TXN00012722,"Andheri East MIDC, Mumbai",2919.633848507476,15.0
INVT00031411,2025-05-28 00:00:00,PRD00062,sales_return,1.0,0,,TXN00021351,"Andheri East MIDC, Mumbai",2923.491232261861,16.0
INVT00027648,2025-05-28 13:36:14,PRD00062,sale,0.0,1,,TXN00017723,"Andheri East MIDC, Mumbai",2890.229570494145,15.0
INVT00012067,2025-06-03 14:33:18,PRD00062,sale,0.0,1,,TXN00002670,"Andheri East MIDC, Mumbai",2859.021752844467,14.0
INVT00027281,2025-06-04 18:53:04,PRD00062,sale,0.0,1,,TXN00017372,"Andheri East MIDC, Mumbai",2921.2828804123906,13.0
INVT00036791,2025-06-06 17:17:23,PRD00062,sale,0.0,1,,TXN00026542,"Andheri East MIDC, Mumbai",2920.7533989849894,12.0
INVT00035661,2025-06-12 16:14:47,PRD00062,sale,0.0,1,,TXN00025453,"Andheri East MIDC, Mumbai",2918.4137980012356,11.0
INVT00019152,2025-06-15 14:53:30,PRD00062,sale,0.0,1,,TXN00009499,"Andheri East MIDC, Mumbai",2911.13801446252,10.0
INVT00030328,2025-06-15 19:24:30,PRD00062,sale,0.0,1,,TXN00020306,"Andheri East MIDC, Mumbai",2911.13801446252,9.0
INVT00009754,2025-06-18 15:52:19,PRD00062,sale,0.0,1,,TXN00000435,"Andheri East MIDC, Mumbai",2891.674040575833,8.0
INVT00016496,2025-06-18 17:51:14,PRD00062,sale,0.0,1,,TXN00006941,"Andheri East MIDC, Mumbai",2891.674040575833,7.0
INVT00015878,2025-06-19 17:21:40,PRD00062,sale,0.0,1,,TXN00006342,"Andheri East MIDC, Mumbai",2888.1968054303798,6.0
INVT00024035,2025-06-19 18:03:07,PRD00062,sale,0.0,1,,TXN00014228,"Andheri East MIDC, Mumbai",2888.1968054303798,5.0
INVT00037626,2025-06-22 17:24:08,PRD00062,sale,0.0,1,,TXN00027339,"Andheri East MIDC, Mumbai",2933.061824915385,4.0
INVT00003599,2025-06-25 10:23:53,PRD00062,purchase,20.0,0,PUR00003537,,"Andheri East MIDC, Mumbai",2702.4,24.0
INVT00028621,2025-06-25 11:11:00,PRD00062,sale,0.0,1,,TXN00018659,"Andheri East MIDC, Mumbai",2909.167443199736,23.0
INVT00032152,2025-06-26 19:15:55,PRD00062,sale,0.0,1,,TXN00022069,"Andheri East MIDC, Mumbai",2872.30344349533,22.0
INVT00026577,2025-06-26 19:18:21,PRD00062,sale,0.0,5,,TXN00016682,"Andheri East MIDC, Mumbai",2872.30344349533,17.0
INVT00014617,2025-06-27 20:29:48,PRD00062,sale,0.0,1,,TXN00005137,"Andheri East MIDC, Mumbai",2956.5550268228535,16.0
INVT00016630,2025-06-28 20:14:44,PRD00062,sale,0.0,1,,TXN00007071,"Andheri East MIDC, Mumbai",2879.2119792281787,15.0
INVT00030987,2025-06-30 11:48:01,PRD00062,sale,0.0,1,,TXN00020941,"Andheri East MIDC, Mumbai",2896.5032484819308,14.0
INVT00029558,2025-07-04 18:48:34,PRD00062,sale,0.0,6,,TXN00019560,"Andheri East MIDC, Mumbai",2943.5043948335956,8.0
INVT00030988,2025-07-14 00:00:00,PRD00062,sales_return,1.0,0,,TXN00020941,"Andheri East MIDC, Mumbai",2896.5032484819308,9.0
INVT00034517,2025-07-15 19:03:29,PRD00062,sale,0.0,1,,TXN00024345,"Andheri East MIDC, Mumbai",2884.503289379239,8.0
INVT00018883,2025-07-15 20:49:48,PRD00062,sale,0.0,1,,TXN00009237,"Andheri East MIDC, Mumbai",2884.503289379239,7.0
INVT00035136,2025-07-22 20:46:29,PRD00062,sale,0.0,1,,TXN00024944,"Andheri East MIDC, Mumbai",2929.768877265933,6.0
INVT00015310,2025-07-24 18:51:04,PRD00062,sale,0.0,1,,TXN00005799,"Andheri East MIDC, Mumbai",2888.889980164196,5.0
INVT00003600,2025-07-26 15:15:49,PRD00062,purchase,20.0,0,PUR00003538,,"Andheri East MIDC, Mumbai",3249.56,25.0
INVT00039074,2025-07-26 17:47:16,PRD00062,sale,0.0,1,,TXN00028746,"Andheri East MIDC, Mumbai",2915.5089104385834,24.0
INVT00032082,2025-07-26 18:08:45,PRD00062,sale,0.0,1,,TXN00022002,"Andheri East MIDC, Mumbai",2915.5089104385834,23.0
INVT00026818,2025-07-29 18:19:05,PRD00062,sale,0.0,1,,TXN00016917,"Andheri East MIDC, Mumbai",2874.828414895419,22.0
INVT00027753,2025-07-30 12:20:20,PRD00062,sale,0.0,1,,TXN00017822,"Andheri East MIDC, Mumbai",2866.2599984481394,21.0
INVT00026949,2025-07-31 19:28:23,PRD00062,sale,0.0,1,,TXN00017048,"Andheri East MIDC, Mumbai",2884.6919017947594,20.0
INVT00027754,2025-08-01 00:00:00,PRD00062,sales_return,1.0,0,,TXN00017822,"Andheri East MIDC, Mumbai",2866.2599984481394,21.0
INVT00032878,2025-08-02 14:48:27,PRD00062,sale,0.0,1,,TXN00022773,"Andheri East MIDC, Mumbai",2910.185010874039,20.0
INVT00011813,2025-08-02 17:28:23,PRD00062,sale,0.0,1,,TXN00002427,"Andheri East MIDC, Mumbai",2910.185010874039,19.0
INVT00024184,2025-08-03 17:00:32,PRD00062,sale,0.0,1,,TXN00014376,"Andheri East MIDC, Mumbai",2858.9046045516952,18.0
INVT00025079,2025-08-04 10:00:00,PRD00062,sale,0.0,1,,TXN00015244,"Andheri East MIDC, Mumbai",2883.3184081743793,17.0
INVT00024185,2025-08-07 00:00:00,PRD00062,sales_return,1.0,0,,TXN00014376,"Andheri East MIDC, Mumbai",2858.9046045516952,18.0
INVT00009676,2025-08-07 16:20:11,PRD00062,sale,0.0,1,,TXN00000360,"Andheri East MIDC, Mumbai",2880.3386262530057,17.0
INVT00027120,2025-08-10 18:22:56,PRD00062,sale,0.0,1,,TXN00017215,"Andheri East MIDC, Mumbai",2956.701283098684,16.0
INVT00009677,2025-08-14 00:00:00,PRD00062,sales_return,1.0,0,,TXN00000360,"Andheri East MIDC, Mumbai",2880.3386262530057,17.0
INVT00028042,2025-08-15 15:06:33,PRD00062,sale,0.0,1,,TXN00018101,"Andheri East MIDC, Mumbai",2913.9647884164524,16.0
INVT00028415,2025-08-15 18:31:07,PRD00062,sale,0.0,5,,TXN00018464,"Andheri East MIDC, Mumbai",2913.9647884164524,11.0
INVT00027553,2025-08-16 10:52:25,PRD00062,sale,0.0,1,,TXN00017630,"Andheri East MIDC, Mumbai",2883.1914907661617,10.0
INVT00016290,2025-08-20 17:41:35,PRD00062,sale,0.0,1,,TXN00006743,"Andheri East MIDC, Mumbai",2920.0653794575333,9.0
INVT00031455,2025-08-22 10:28:30,PRD00062,sale,0.0,1,,TXN00021394,"Andheri East MIDC, Mumbai",2908.882380088477,8.0
INVT00035816,2025-08-25 18:47:22,PRD00062,sale,0.0,1,,TXN00025599,"Andheri East MIDC, Mumbai",2875.6095985031184,7.0
INVT00009638,2025-08-26 16:28:58,PRD00062,sale,0.0,2,,TXN00000322,"Andheri East MIDC, Mumbai",2865.494772529825,5.0
INVT00003601,2025-08-27 06:15:30,PRD00062,purchase,10.0,0,PUR00003539,,"Andheri East MIDC, Mumbai",2621.11,15.0
INVT00037040,2025-08-31 10:00:00,PRD00062,sale,0.0,1,,TXN00026780,"Andheri East MIDC, Mumbai",2933.949981453472,14.0
INVT00023955,2025-09-02 14:16:36,PRD00062,sale,0.0,1,,TXN00014151,"Andheri East MIDC, Mumbai",2942.867505922045,13.0
INVT00018481,2025-09-02 15:28:20,PRD00062,sale,0.0,1,,TXN00008846,"Andheri East MIDC, Mumbai",2942.867505922045,12.0
INVT00025185,2025-09-03 20:30:42,PRD00062,sale,0.0,1,,TXN00015345,"Andheri East MIDC, Mumbai",2913.138558529308,11.0
INVT00038839,2025-09-04 15:07:29,PRD00062,sale,0.0,2,,TXN00028517,"Andheri East MIDC, Mumbai",2880.892706663207,9.0
INVT00011264,2025-09-04 17:59:09,PRD00062,sale,0.0,1,,TXN00001892,"Andheri East MIDC, Mumbai",2880.892706663207,8.0
INVT00038958,2025-09-04 18:34:37,PRD00062,sale,0.0,1,,TXN00028632,"Andheri East MIDC, Mumbai",2880.892706663207,7.0
INVT00029824,2025-09-05 13:02:07,PRD00062,sale,0.0,2,,TXN00019818,"Andheri East MIDC, Mumbai",2971.561689494652,5.0
INVT00010911,2025-09-08 19:18:37,PRD00062,sale,0.0,1,,TXN00001548,"Andheri East MIDC, Mumbai",2916.2987865299574,4.0
INVT00003602,2025-09-09 18:44:02,PRD00062,purchase,20.0,0,PUR00003540,,"Andheri East MIDC, Mumbai",3058.31,24.0
INVT00024158,2025-09-12 10:00:24,PRD00062,sale,0.0,1,,TXN00014350,"Andheri East MIDC, Mumbai",2941.483765892261,23.0
INVT00018522,2025-09-12 19:06:07,PRD00062,sale,0.0,1,,TXN00008886,"Andheri East MIDC, Mumbai",2941.483765892261,22.0
INVT00034146,2025-09-13 10:51:55,PRD00062,sale,0.0,1,,TXN00023985,"Andheri East MIDC, Mumbai",2885.858831860752,21.0
INVT00013938,2025-09-13 20:25:22,PRD00062,sale,0.0,1,,TXN00004480,"Andheri East MIDC, Mumbai",2885.858831860752,20.0
INVT00014393,2025-09-14 12:45:36,PRD00062,sale,0.0,1,,TXN00004921,"Andheri East MIDC, Mumbai",2892.423077764414,19.0
INVT00021742,2025-09-14 16:25:34,PRD00062,sale,0.0,1,,TXN00011997,"Andheri East MIDC, Mumbai",2892.423077764414,18.0
INVT00028213,2025-09-14 20:06:41,PRD00062,sale,0.0,1,,TXN00018270,"Andheri East MIDC, Mumbai",2892.423077764414,17.0
INVT00031798,2025-09-15 19:42:17,PRD00062,sale,0.0,1,,TXN00021725,"Andheri East MIDC, Mumbai",2927.2266885762956,16.0
INVT00019949,2025-09-16 21:27:00,PRD00062,sale,0.0,1,,TXN00010264,"Andheri East MIDC, Mumbai",2948.0521446214916,15.0
